"종목","기호","거래소","부문","산업"
"Nanjing Canatal Data Centre","603912","상하이","자본재","다종 자본재"
"Beijing Shenhuaxin Co Ltd","000010","심천","자본재","다종 자본재"
"Lushang Property","600223","상하이","자본재","건설 서비스"
"Shandong Shuangyi Tech","300690","심천","자본재","다종 자본재"
"Jilin Forest","600189","상하이","자본재","건설 – 용품과 비품"
"ARTS Group","603017","상하이","자본재","건설 서비스"
"China Hi-Tech","600730","상하이","자본재","건설 서비스"
"Nanjing CEC Environmental Protect","300172","심천","자본재","건설 서비스"
"Hefei Metalforming","603011","상하이","자본재","다종 자본재"
"Sichuan Golden Summit","600678","상하이","자본재","건설 – 원자재"
"Qingdao Tianneng Heavy Industries","300569","심천","자본재","건설 – 용품과 비품"
"Tande Co Ltd","600665","상하이","자본재","건설 서비스"
"Integrated Ele A","002339","심천","자본재","다종 자본재"
"Zhejiang Tuna","603177","상하이","자본재","다종 자본재"
"Clenergy Xiamen","603628","상하이","자본재","건설 서비스"
