"종목","기호","거래소","부문","산업"
"Aqua Power Systems Inc","APSI","OTC Markets","자본재","건설 – 용품과 비품"
"Triton Emission Solutions","DSOX","OTC Markets","자본재","다종 자본재"
"Ecolocap Solutions","ECOS","OTC Markets","자본재","다종 자본재"
"Bulova Technologies","BTGI","OTC Markets","자본재","항공 우주와 방위"
"APT Moto Vox","MTVX","OTC Markets","자본재","다종 자본재"
"Trans-Pac Aerospace","TPAC","OTC Markets","자본재","항공 우주와 방위"
"6D Global Technologies Inc","SIXD","OTC Markets","자본재","다종 자본재"
"Swissinso Holding","SWHN","OTC Markets","자본재","다종 자본재"
"Internetarray","INAR","OTC Markets","자본재","항공 우주와 방위"
"Bluenrgy Group","CBDEF","OTC Markets","자본재","건설 서비스"
"Gold River Prods Inc","GRPS","OTC Markets","자본재","건설 – 용품과 비품"
"Cyclone Power Techno","CYPW","OTC Markets","자본재","다종 자본재"
"China Solar & Cln En","CSOL","OTC Markets","자본재","건설 – 용품과 비품"
"Hollund Ind Marine","HIMR","OTC Markets","자본재","건설과 농업용 기계"
"Sunvalley Solar","SSOL","OTC Markets","자본재","건설 서비스"
"Mass Megawat Wind Pw","MMMW","OTC Markets","자본재","다종 자본재"
"China Gengsheng Minerals Corp","CHGS","OTC Markets","자본재","건설 – 용품과 비품"
"Tesoro Enterprises","TSNP","OTC Markets","자본재","건설 – 용품과 비품"
"Ambient Water","AWGI","OTC Markets","자본재","다종 자본재"
"Premier Pacific Construction Inc","PPCQ","OTC Markets","자본재","건설 서비스"
"Surepure, Inc.","SURP","OTC Markets","자본재","다종 자본재"
"Limitless Venture","LVGI","OTC Markets","자본재","건설 서비스"
"Terminus Energy, Inc","TMGY","OTC Markets","자본재","다종 자본재"
"Puresafe Water Systm","PSWS","OTC Markets","자본재","다종 자본재"
"Mineralrite Corporat","RITE","OTC Markets","자본재","건설과 농업용 기계"
"HempTech","HTCO","OTC Markets","자본재","다종 자본재"
"Artec Global Media","ACTL","OTC Markets","자본재","건설 – 용품과 비품"
"Integrated Environmt","IEVM","OTC Markets","자본재","다종 자본재"
"Helix Wind Corp","HLXW","OTC Markets","자본재","다종 자본재"
"Firemans Contractors","FRCN","OTC Markets","자본재","건설 서비스"
"Texas Gulf Energy In","TXGE","OTC Markets","자본재","건설 서비스"
"Alkame Holdings Inc","ALKM","OTC Markets","자본재","건설 서비스"
"M Line Hldgs Inc","MLHC","OTC Markets","자본재","다종 자본재"
"Safer Shot Inc","SAFS","OTC Markets","자본재","항공 우주와 방위"
"Good Gaming","GMER","OTC Markets","자본재","다종 자본재"
"Health Rev Assurn","HRAA","OTC Markets","자본재","건설 – 원자재"
"Wisdom Homes","WOFA","OTC Markets","자본재","건설 서비스"
"Americas Wind Energy","AWNE","OTC Markets","자본재","다종 자본재"
"Laser Energetics Inc","LNGT","OTC Markets","자본재","항공 우주와 방위"
"China Cgame, Inc.","CCGM","OTC Markets","자본재","건설 – 용품과 비품"
"Energy Edge Technolo","EEDG","OTC Markets","자본재","건설 서비스"
"Burned Media","BUNM","OTC Markets","자본재","다종 자본재"
"Auscrete","ASCK","OTC Markets","자본재","건설 서비스"
"SmartHeat Inc","HEAT","OTC Markets","자본재","건설 – 용품과 비품"
"Bravo Enterprises Lt","OGNG","OTC Markets","자본재","건설과 농업용 기계"
"Solar Thin Films Inc","SLTZ","OTC Markets","자본재","다종 자본재"
"Ophectra Real Estate","DMEDF","OTC Markets","자본재","건설 서비스"
"그루포 페러비얼","FRRVF","OTC Markets","자본재","건설 서비스"
"Airbus Group","EADSF","OTC Markets","자본재","항공 우주와 방위"
"Heidelbergcement","HLBZF","OTC Markets","자본재","건설 – 원자재"
"BAE Systems","BAESF","OTC Markets","자본재","항공 우주와 방위"
