"종목","기호","거래소","부문","산업"
"Sunny Optical Tech","2382","홍콩","테크놀로지","과학과 기술 장비"
"Zte Corp.","0763","홍콩","테크놀로지","통신 장비"
"TravelSky Technology","0696","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"China Literature","0772","홍콩","테크놀로지","컴퓨터 서비스"
"Legend Holdings Corp","3396","홍콩","테크놀로지","컴퓨터 하드웨어"
"China Railway Signal Communication","3969","홍콩","테크놀로지","통신 장비"
"SMIC","0981","홍콩","테크놀로지","반도체"
"레노보","0992","홍콩","테크놀로지","컴퓨터 하드웨어"
"Zhuzhou CRRC","3898","홍콩","테크놀로지","전자 장비와 제어기"
"ASM Pacific Technology","0522","홍콩","테크놀로지","반도체"
"Meitu","1357","홍콩","테크놀로지","통신 장비"
"Alibaba Health Information Tech","0241","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Kingsoft Corp Ltd","3888","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"BYD Electronic Int","0285","홍콩","테크놀로지","통신 장비"
"Razer","1337","홍콩","테크놀로지","컴퓨터 주변기기"
"Johnson Electric","0179","홍콩","테크놀로지","전자 장비와 제어기"
"VTech","0303","홍콩","테크놀로지","통신 장비"
"Foxconn Interconnect","6088","홍콩","테크놀로지","전자 장비와 제어기"
"Xinyi Solar","0968","홍콩","테크놀로지","반도체"
"Kingdee Int Software","0268","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"GCL-Poly Energy","3800","홍콩","테크놀로지","반도체"
"ChinaSoft International Ltd","0354","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Hua Hong Semiconductor Ltd","1347","홍콩","테크놀로지","반도체"
"China Goldjoy","1282","홍콩","테크놀로지","컴퓨터 주변기기"
"Nan Haioration","0680","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"IGG Inc","0799","홍콩","테크놀로지","컴퓨터 서비스"
"FIH Mobile Ltd","2038","홍콩","테크놀로지","통신 장비"
"Vpower Group Intl","1608","홍콩","테크놀로지","전자 장비와 제어기"
"SUNeVision","1686","홍콩","테크놀로지","컴퓨터 서비스"
"Tianneng Power Int","0819","홍콩","테크놀로지","전자 장비와 제어기"
"AGTech","8279","홍콩","테크놀로지","소프트웨어와 프로그래밍"
