"종목","기호","거래소","부문","산업"
"율촌화학","008730","서울","기초 소재","다종 조립 제품"
"풍산홀딩스","005810","서울","기초 소재","금속 광업"
"카프로","006380","서울","기초 소재","화학제조"
"Taewoong","044490","KOSDAQ","기초 소재","다종 조립 제품"
"코스모화학","005420","서울","기초 소재","화학제조"
"Hansol Paper Co Ltd","213500","서울","기초 소재","종이와 종이 제품"
"Sungwoo Hitech","015750","KOSDAQ","기초 소재","다종 조립 제품"
"휴비스","079980","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"Kukil Metal","060480","KOSDAQ","기초 소재","다종 조립 제품"
"한국특수형강","007280","서울","기초 소재","철과 철강"
"Sapphire Tech","123260","KOSDAQ","기초 소재","금속 광업"
"Wonil Special Steel","012620","KOSDAQ","기초 소재","철과 철강"
"Hanil Chemical Ind","007770","KOSDAQ","기초 소재","화학제조"
"Winhitech","192390","KOSDAQ","기초 소재","철과 철강"
"TCC동양","002710","서울","기초 소재","철과 철강"
"Nuvotec","060260","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"삼아알미늄","006110","서울","기초 소재","다종 조립 제품"
"진양산업","003780","서울","기초 소재","조립식 플라스틱과 고무"
"고려포리머","009810","서울","기초 소재","컨테이너와 포장"
"KoreaSE","101670","KOSDAQ","기초 소재","다종 조립 제품"
"Cubic Korea","021650","KOSDAQ","기초 소재","다종 조립 제품"
"삼영화학","003720","서울","기초 소재","컨테이너와 포장"
"Waps","196700","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"Jeil Technos","038010","KOSDAQ","기초 소재","철과 철강"
"신풍제지","002870","서울","기초 소재","컨테이너와 포장"
"Jeil Steel MFG","023440","KOSDAQ","기초 소재","철과 철강"
"Hanchang Ind","079170","KOSDAQ","기초 소재","화학제조"
"Pungkang","093380","KOSDAQ","기초 소재","다종 조립 제품"
"KT Roll","122800","KOSDAQ","기초 소재","철과 철강"
"Dongyang S Tec","060380","KOSDAQ","기초 소재","철과 철강"
"S Polytech","050760","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
