"종목","기호","거래소","부문","산업"
"Yashima Denki","3153","도쿄","자본재","건설 서비스"
"Yamaura Corp","1780","도쿄","자본재","건설 서비스"
"Naito &","7624","도쿄","자본재","건설과 농업용 기계"
"Meiwa Estate Co Ltd","8869","도쿄","자본재","건설 서비스"
"Luckland","9612","도쿄","자본재","건설 서비스"
"Nikko Co Ltd","6306","도쿄","자본재","건설과 농업용 기계"
"Pegasus Sewing Machine","6262","도쿄","자본재","다종 자본재"
"Maruka Machinery","7594","도쿄","자본재","다종 자본재"
"RIX","7525","도쿄","자본재","다종 자본재"
"Tenryu Saw Mfg.","5945","도쿄","자본재","다종 자본재"
"Nichia Steel Works","5658","도쿄","자본재","건설 – 용품과 비품"
"Mori-Gumi","1853","도쿄","자본재","건설 서비스"
"Nac Co Ltd","9788","도쿄","자본재","건설 서비스"
"West","1407","도쿄","자본재","건설 서비스"
"Subaru Enterprise","9632","도쿄","자본재","건설 서비스"
"Anabuki Kosan Inc","8928","도쿄","자본재","건설 서비스"
"Mitsubishi Kakoki Kaisha","6331","도쿄","자본재","다종 자본재"
"MESCO","1737","도쿄","자본재","건설 서비스"
"Ichiken","1847","도쿄","자본재","건설 서비스"
"Fukuvi Chemical Industry","7871","도쿄","자본재","건설 – 용품과 비품"
"Fuji Furukawa Eng","1775","도쿄","자본재","건설 서비스"
"Suzumo Machinery","6405","도쿄","자본재","다종 자본재"
"Toyo Machinery Metal","6210","도쿄","자본재","다종 자본재"
"Freund","6312","도쿄","자본재","다종 자본재"
"Meiho Enterprise","8927","도쿄","자본재","건설 서비스"
"First-Corporation","1430","도쿄","자본재","건설 서비스"
"Tokyo Sangyo Co Ltd","8070","도쿄","자본재","다종 자본재"
"Tsudakoma Corp","6217","도쿄","자본재","다종 자본재"
"Sanyo Engineering & Construction","1960","도쿄","자본재","건설 서비스"
"Odawara Engineering","6149","도쿄","자본재","다종 자본재"
"Okamoto Machine Tool Works","6125","도쿄","자본재","다종 자본재"
"Jutec","3157","도쿄","자본재","건설 – 용품과 비품"
"Maeda Seisakusho","6281","도쿄","자본재","건설과 농업용 기계"
"Nanyo","7417","도쿄","자본재","다종 자본재"
"Kyokuto Boeki Kaisha","8093","도쿄","자본재","다종 자본재"
"Takigami Steel Construction","5918","도쿄","자본재","건설 – 용품과 비품"
"Br. Holdings","1726","도쿄","자본재","건설 서비스"
"Kunimine Industries","5388","도쿄","자본재","건설 – 원자재"
"KFC","3420","도쿄","자본재","건설 – 용품과 비품"
"Showa Shinku","6384","도쿄","자본재","다종 자본재"
"Asia Air Survey","9233","도쿄","자본재","건설 서비스"
"Ebara Jitsugyo","6328","도쿄","자본재","건설 서비스"
"Taisei Oncho","1904","도쿄","자본재","건설 서비스"
"Nozawa","5237","도쿄","자본재","건설 – 원자재"
"Nihon Denkei","9908","도쿄","자본재","다종 자본재"
"Comany","7945","도쿄","자본재","건설 – 용품과 비품"
"Nippon Aqua","1429","도쿄","자본재","건설 서비스"
"Kanefusa","5984","도쿄","자본재","다종 자본재"
"Sanko Metal Industrial","1972","도쿄","자본재","건설 서비스"
"Kawata Mfg.","6292","도쿄","자본재","다종 자본재"
"Wood One Co Ltd","7898","도쿄","자본재","건설 – 용품과 비품"
"Howa Machinery Ltd","6203","도쿄","자본재","다종 자본재"
"Janome Sewing Machine","6445","도쿄","자본재","다종 자본재"
"Miyaji Engineering","3431","도쿄","자본재","건설 서비스"
"Kawagishi Bridge Works","5921","도쿄","자본재","건설 서비스"
"Techno Smart","6246","도쿄","자본재","다종 자본재"
"Grandy House Corp","8999","도쿄","자본재","건설 서비스"
"KVK","6484","도쿄","자본재","건설 – 용품과 비품"
"Kaneshita Construction","1897","도쿄","자본재","건설 서비스"
"Daido Kogyo Co Ltd","6373","도쿄","자본재","다종 자본재"
"AD Works","3250","도쿄","자본재","건설 서비스"
"Besterra","1433","도쿄","자본재","건설 서비스"
"Yoshicon","5280","도쿄","자본재","건설 서비스"
"Koike Sanso Kogyo","6137","도쿄","자본재","다종 자본재"
"Seibu Electric Industry","1937","도쿄","자본재","건설 서비스"
"Mutoh Holdings","7999","도쿄","자본재","다종 자본재"
"TTK","1935","도쿄","자본재","건설 서비스"
"Ainavo","7539","도쿄","자본재","건설 서비스"
"Takisawa Machine Tool","6121","도쿄","자본재","다종 자본재"
"Semba","6540","도쿄","자본재","건설 서비스"
"Takamatsu Machinery","6155","도쿄","자본재","다종 자본재"
"Fuji PS","1848","도쿄","자본재","건설 서비스"
"Ishikawa Seisakusho","6208","도쿄","자본재","항공 우주와 방위"
"Dai-Ichi Cutter Kogyo KK","1716","도쿄","자본재","건설 서비스"
"Yuken Kogyo Co Ltd","6393","도쿄","자본재","다종 자본재"
"Araya Industrial","7305","도쿄","자본재","건설 – 용품과 비품"
"Tacmina","6322","도쿄","자본재","다종 자본재"
"Fujisash","5940","도쿄","자본재","건설 – 용품과 비품"
"Asti","6899","도쿄","자본재","다종 자본재"
"Japan Foundation Engineering","1914","도쿄","자본재","건설 서비스"
"Komaihaltec Inc","5915","도쿄","자본재","건설 – 용품과 비품"
"Kyowanissei","1981","도쿄","자본재","건설 서비스"
"Solcom","1987","도쿄","자본재","건설 서비스"
"Good Com Asset","3475","도쿄","자본재","건설 서비스"
"Nikkato Corp","5367","도쿄","자본재","건설 – 용품과 비품"
"Ohba","9765","도쿄","자본재","건설 서비스"
"Tanabe Engineering","1828","도쿄","자본재","건설 서비스"
"Global","3271","도쿄","자본재","건설 서비스"
"Riberesute","8887","도쿄","자본재","건설 서비스"
"Okada Aiyonrp","6294","도쿄","자본재","건설과 농업용 기계"
"Land Co Ltd","8918","도쿄","자본재","건설 서비스"
"Nomura Micro Science","6254","도쿄","자본재","다종 자본재"
"Sanyo Homes Corp","1420","도쿄","자본재","건설 서비스"
"Hoden Seimitsu Kako Kenkyusho","6469","도쿄","자본재","다종 자본재"
