"종목","기호","거래소","부문","산업"
"General Cable","BGC","뉴욕","테크놀로지","전자 장비와 제어기"
"Rambus Inc","RMBS","나스닥","테크놀로지","반도체"
"Celestica","CLS","뉴욕","테크놀로지","전자 장비와 제어기"
"MicroStrategy","MSTR","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Cision","CISN","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Benchmark Elect","BHE","뉴욕","테크놀로지","반도체"
"Methode Electro","MEI","뉴욕","테크놀로지","전자 장비와 제어기"
"Presidio","PSDO","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"TTEC","TTEC","나스닥","테크놀로지","컴퓨터 서비스"
"Virtusa Corp","VRTU","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Luxoft Holding","LXFT","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Instructure Inc","INST","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Badger Meter","BMI","뉴욕","테크놀로지","과학과 기술 장비"
"Appfolio Inc","APPF","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"3D Systems Corp","DDD","뉴욕","테크놀로지","컴퓨터 주변기기"
"Extreme Network","EXTR","나스닥","테크놀로지","통신 장비"
"Accelerate Diagnostics Inc","AXDX","나스닥","테크놀로지","과학과 기술 장비"
"Pandora Media","P","뉴욕","테크놀로지","컴퓨터 서비스"
"Inphi Corp","IPHI","뉴욕","테크놀로지","반도체"
"Sykes Enterp","SYKE","나스닥","테크놀로지","컴퓨터 네트워크"
"Insight Enterp","NSIT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Quotient Technology","QUOT","뉴욕","테크놀로지","컴퓨터 서비스"
"EFI Inc","EFII","나스닥","테크놀로지","컴퓨터 주변기기"
"OSI Systems","OSIS","나스닥","테크놀로지","과학과 기술 장비"
"Apptio Inc","APTI","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Yext","YEXT","뉴욕","테크놀로지","컴퓨터 서비스"
"Forescout Tech","FSCT","나스닥","테크놀로지","컴퓨터 서비스"
"Analogic Corp","ALOG","나스닥","테크놀로지","전자 장비와 제어기"
"Rapid7 Inc","RPD","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Evertec Inc","EVTC","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Sohu Com Inc","SOHU","나스닥","테크놀로지","컴퓨터 서비스"
"Blucora","BCOR","나스닥","테크놀로지","컴퓨터 서비스"
"Fabrinet","FN","뉴욕","테크놀로지","반도체"
"SendGrid","SEND","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"AZZ Inc","AZZ","뉴욕","테크놀로지","전자 장비와 제어기"
"Mitel Networks","MITL","나스닥","테크놀로지","통신 장비"
"Diebold Inc","DBD","뉴욕","테크놀로지","과학과 기술 장비"
"Crypto Co","CRCW","OTC Markets","테크놀로지","소프트웨어와 프로그래밍"
"Smart Global","SGH","나스닥","테크놀로지","반도체"
"ePlus Inc","PLUS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"ePlus Inc","PLUS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"SPS Commerce","SPSC","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Xperi","XPER","나스닥","테크놀로지","반도체"
"Stratasys Ltd","SSYS","나스닥","테크놀로지","컴퓨터 주변기기"
"PROS Holdings","PRO","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Cardtronics","CATM","나스닥","테크놀로지","컴퓨터 서비스"
"Vicor Corp","VICR","나스닥","테크놀로지","전자 장비와 제어기"
"Endurance Intl","EIGI","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"MACOM Tech","MTSI","나스닥","테크놀로지","반도체"
"Everbridge","EVBG","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Boingo Wireless","WIFI","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Kemet Corp","KEM","뉴욕","테크놀로지","전자 장비와 제어기"
"Materion Corp","MTRN","뉴욕","테크놀로지","전자 장비와 제어기"
"FormFactor","FORM","나스닥","테크놀로지","반도체"
"Workiva Inc","WK","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Commercehub A","CHUBA","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Commercehub C","CHUBK","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"FARO Tech","FARO","나스닥","테크놀로지","과학과 기술 장비"
"Liveperson","LPSN","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Luminex Corp","LMNX","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"MTS Systems","MTSC","나스닥","테크놀로지","과학과 기술 장비"
"Truecar Inc","TRUE","나스닥","테크놀로지","컴퓨터 서비스"
"Monotype Imagin","TYPE","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Canadian Solar Inc","CSIQ","나스닥","테크놀로지","반도체"
"Radware Ltd","RDWR","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"ScanSource","SCSC","나스닥","테크놀로지","컴퓨터 주변기기"
"CTS Corp","CTS","뉴욕","테크놀로지","전자 장비와 제어기"
"NIC Inc","EGOV","나스닥","테크놀로지","컴퓨터 서비스"
"Web.com Group","WEB","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Quality Systems Inc","QSII","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Rudolph Tech","RTEC","뉴욕","테크놀로지","반도체"
"Cray Inc","CRAY","나스닥","테크놀로지","컴퓨터 하드웨어"
"CalAmp Corp","CAMP","나스닥","테크놀로지","통신 장비"
"Super Micro","SMCI","나스닥","테크놀로지","컴퓨터 하드웨어"
"Veeco Instr","VECO","나스닥","테크놀로지","반도체"
"Carbonite","CARB","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Tabula Rasa HealthCare","TRHC","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Liberty Tri","LTRPA","나스닥","테크놀로지","컴퓨터 서비스"
"Liberty Tripadvisor","LTRPB","나스닥","테크놀로지","컴퓨터 서비스"
"Perficient","PRFT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"CEVA","CEVA","나스닥","테크놀로지","반도체"
"QAD Inc","QADB","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"QAD Inc (A)","QADA","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Axcelis Tech","ACLS","나스닥","테크놀로지","반도체"
"PlayAGS","AGS","뉴욕","테크놀로지","컴퓨터 하드웨어"
"Benefitfocus","BNFT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Nova Measuring Instruments Ltd","NVMI","나스닥","테크놀로지","반도체"
"ADTRAN Inc","ADTN","나스닥","테크놀로지","통신 장비"
"ChipMOS Tech","IMOS","나스닥","테크놀로지","반도체"
"UltraClean Hldg","UCTT","나스닥","테크놀로지","반도체"
"Vocera Comm","VCRA","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Comtech Tele","CMTL","나스닥","테크놀로지","통신 장비"
"Lattice Semicon","LSCC","나스닥","테크놀로지","반도체"
"Secureworks","SCWX","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Kimball  International","KBAL","나스닥","테크놀로지","반도체"
"Cohu","COHU","나스닥","테크놀로지","반도체"
"Nanometricsor","NANO","나스닥","테크놀로지","반도체"
"Xcerra Corp","XCRA","나스닥","테크놀로지","반도체"
"E.S.I. Inc","ESIO","나스닥","테크놀로지","반도체"
"Ballard Power Systems","BLDP","나스닥","테크놀로지","전자 장비와 제어기"
"Computer Services Inc","CSVI","OTC Markets","테크놀로지","소프트웨어와 프로그래밍"
"Tucows Inc","TCX","나스닥","테크놀로지","컴퓨터 서비스"
"Upland Software Inc","UPLD","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Sierra Wireless","SWIR","나스닥","테크놀로지","통신 장비"
"Photronics","PLAB","나스닥","테크놀로지","반도체"
"Control4 Co","CTRL","나스닥","테크놀로지","전자 장비와 제어기"
"Mesa Lab","MLAB","나스닥","테크놀로지","과학과 기술 장비"
"Unisys Corp","UIS","뉴욕","테크놀로지","컴퓨터 서비스"
"TechTarget","TTGT","나스닥","테크놀로지","컴퓨터 서비스"
"Ribbon Com","RBBN","나스닥","테크놀로지","통신 장비"
"Glu Mobile Inc","GLUU","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Model N Inc","MODN","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Aquantia","AQ","뉴욕","테크놀로지","전자 장비와 제어기"
"VASCO","VDSI","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Care Com In","CRCM","뉴욕","테크놀로지","컴퓨터 서비스"
"MobileIron","MOBL","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Synchronoss Tec","SNCR","나스닥","테크놀로지","컴퓨터 서비스"
"Loop Industries","LOOP","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Rimini Street","RMNI","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Nam Tai Property","NTP","뉴욕","테크놀로지","전자 장비와 제어기"
"Gilat Satellite Networks Ltd","GILT","나스닥","테크놀로지","통신 장비"
"Castlight Health","CSLT","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Applied Opt","AAOI","나스닥","테크놀로지","전자 장비와 제어기"
"Limelight Ntwrk","LLNW","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Plug Power","PLUG","나스닥","테크놀로지","전자 장비와 제어기"
"pdvWireless","PDVW","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Sapiens Intl","SPNS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Kimball Electronics","KE","나스닥","테크놀로지","전자 장비와 제어기"
"V.P.G. Inc","VPG","뉴욕","테크놀로지","전자 장비와 제어기"
"Computer Prog","CPSI","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"A10 Network","ATEN","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Enphase Energy","ENPH","나스닥","테크놀로지","반도체"
"Daktronics","DAKT","나스닥","테크놀로지","전자 장비와 제어기"
"Energous Co","WATT","나스닥","테크놀로지","통신 장비"
"American SWare","AMSWA","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"NVE Corp","NVEC","나스닥","테크놀로지","반도체"
"NL Industries","NL","뉴욕","테크놀로지","전자 장비와 제어기"
"Alpha & Omega Semiconductor","AOSL","나스닥","테크놀로지","반도체"
"AgroFresh Solutions","AGFS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"PDF Solutions","PDFS","나스닥","테크놀로지","반도체"
"애플","AAPL","나스닥","테크놀로지","통신 장비"
"알파벳 C","GOOG","나스닥","테크놀로지","컴퓨터 서비스"
"Alphabet A","GOOGL","나스닥","테크놀로지","컴퓨터 서비스"
"마이크로소프트","MSFT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"페이스북","FB","나스닥","테크놀로지","컴퓨터 서비스"
"인텔","INTC","나스닥","테크놀로지","반도체"
"시스코 시스템즈","CSCO","나스닥","테크놀로지","통신 장비"
"오라클","ORCL","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"IBM","IBM","뉴욕","테크놀로지","컴퓨터 서비스"
"엔비디아","NVDA","나스닥","테크놀로지","반도체"
"어도비 시스템즈","ADBE","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"텍사스 인스트루먼트","TXN","나스닥","테크놀로지","반도체"
"Broadcom","AVGO","나스닥","테크놀로지","반도체"
"액센츄어","ACN","뉴욕","테크놀로지","컴퓨터 서비스"
"Salesforce.com","CRM","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"퀄컴","QCOM","나스닥","테크놀로지","통신 장비"
"다나허","DHR","뉴욕","테크놀로지","과학과 기술 장비"
"노스롭 그루먼","NOC","뉴욕","테크놀로지","통신 장비"
