"종목","기호","거래소","부문","산업"
"Asics Corp","7936","도쿄","경기 민감형 소비재","여가용 제품"
"Toyoda Gosei Co Ltd","7282","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"TS Tech Co Ltd","7313","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Kokuyo Co Ltd","7984","도쿄","경기 민감형 소비재","가구와 비품"
"시티즌 홀딩스","7762","도쿄","경기 민감형 소비재","보석 및 은제품"
"Toyo Tire & Rubber Co Ltd","5105","도쿄","경기 민감형 소비재","타이어"
"Wacoal Holdings Corp","3591","도쿄","경기 민감형 소비재","의복/액세서리"
"Tokai Rika Co Ltd","6995","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Nissan Shatai","7222","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Topre Corp","5975","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Exedy Corp","7278","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Okamura Corp","7994","도쿄","경기 민감형 소비재","가구와 비품"
"Keihin Corp","7251","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"F.C.C. Co Ltd","7296","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Onward Holdings Co Ltd","8016","도쿄","경기 민감형 소비재","의복/액세서리"
"Goldwin Inc","8111","도쿄","경기 민감형 소비재","의복/액세서리"
"Sangetsu Co Ltd","8130","도쿄","경기 민감형 소비재","가구와 비품"
"Ya-Man","6630","도쿄","경기 민감형 소비재","가전과 공구"
"Alpine Electronics","6816","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Showa Corp","7274","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Descente Ltd","8114","도쿄","경기 민감형 소비재","의복/액세서리"
"Seiren Co Ltd","3569","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Gunze Ltd","3002","도쿄","경기 민감형 소비재","의복/액세서리"
"Nissin Kogyo Co Ltd","7230","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Nippon Seiki","7287","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Musashi Seimitsu Industry","7220","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Nagaileben Co Ltd","7447","도쿄","경기 민감형 소비재","의복/액세서리"
"TPR Co Ltd","6463","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Ichikoh Industries","7244","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Zojirushi","7965","도쿄","경기 민감형 소비재","가전과 공구"
"Hitachi Maxell Ltd","6810","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Piolax Inc","5988","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Tomy Co Ltd","7867","도쿄","경기 민감형 소비재","여가용 제품"
"Noritz Corp","5943","도쿄","경기 민감형 소비재","가전과 공구"
"Morita Holdings","6455","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Clarion Co Ltd","6796","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Doshisha Co Ltd","7483","도쿄","경기 민감형 소비재","가전과 공구"
"Chofu Seisakusho","5946","도쿄","경기 민감형 소비재","가전과 공구"
"Japan Wool Textile","3201","도쿄","경기 민감형 소비재","직물 – 비의류"
"Mizuno Corp","8022","도쿄","경기 민감형 소비재","신발"
"Kurabo Industries","3106","도쿄","경기 민감형 소비재","직물 – 비의류"
"TSI Holdings Co Ltd","3608","도쿄","경기 민감형 소비재","의복/액세서리"
"Yuasa Trading","8074","도쿄","경기 민감형 소비재","가전과 공구"
"Yondoshi Holdings","8008","도쿄","경기 민감형 소비재","보석 및 은제품"
"Futaba Industrial","7241","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Yellow Hat Ltd","9882","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Topy Industries Ltd","7231","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Press Kogyo Co Ltd","7246","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Aisan Industry","7283","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Foster Electric","6794","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Tachi S Co Ltd","7239","도쿄","경기 민감형 소비재","직물 – 비의류"
"파이오니아","6773","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Nitto Kohki Co Ltd","6151","도쿄","경기 민감형 소비재","가전과 공구"
"Riken Corp","6462","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Mitsuba Corp","7280","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Shoei","7839","도쿄","경기 민감형 소비재","여가용 제품"
"Yonex","7906","도쿄","경기 민감형 소비재","여가용 제품"
"Daido Metal Co Ltd","7245","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Teikoku Sen I","3302","도쿄","경기 민감형 소비재","직물 – 비의류"
"Kasai Kogyo Co Ltd","7256","도쿄","경기 민감형 소비재","직물 – 비의류"
"Chori Co Ltd","8014","도쿄","경기 민감형 소비재","직물 – 비의류"
"Nihon Tokushu Toryo","4619","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"JVC Kenwood Corp","6632","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Nishikawa Rubber","5161","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Komatsu Seiren","3580","도쿄","경기 민감형 소비재","직물 – 비의류"
