"종목","기호","거래소","부문","산업"
"Luxey International Holdings Ltd","8041","홍콩","서비스","소매(카탈로그와 메일 주문)"
"Eternity Investment","0764","홍콩","서비스","사업 서비스"
"STELUX Intl","0084","홍콩","서비스","소매(전문)"
"Kidsland International","2122","홍콩","서비스","소매(전문)"
"Kai Yuan","1215","홍콩","서비스","사업 서비스"
"Cinderella Media","0550","홍콩","서비스","광고"
"ZZ Capital Intl","8295","홍콩","서비스","사업 서비스"
"Next Digital","0282","홍콩","서비스","인쇄와 출판"
"NNK","3773","홍콩","서비스","통신 서비스"
"Oriental University City HK","8067","홍콩","서비스","부동산 운용"
"Bauhaus Intl","0483","홍콩","서비스","소매(의복)"
"Midland Ic&I","0459","홍콩","서비스","부동산 운용"
"Doyen Intl","0668","홍콩","서비스","레스토랑"
"Chinlink Intl","0997","홍콩","서비스","사업 서비스"
"Zheng LI Holdings","8283","홍콩","서비스","사업 서비스"
"Beijing Media Corp","1000","홍콩","서비스","광고"
"AUX International Hldg","2080","홍콩","서비스","레스토랑"
"Universe Int","1046","홍콩","서비스","영화"
"Hong Kong Economic Times","0423","홍콩","서비스","인쇄와 출판"
"Water Oasis","1161","홍콩","서비스","소매(전문)"
"Bamboos Health Care","2293","홍콩","서비스","사업 서비스"
"Emperor Culture","0491","홍콩","서비스","영화"
"Bossini Intl","0592","홍콩","서비스","소매(의복)"
"Culturecom","0343","홍콩","서비스","인쇄와 출판"
"Evergreen Intl","0238","홍콩","서비스","소매(의복)"
"ZACD Group","8313","홍콩","서비스","부동산 운용"
"Pegasus Entertainment","1326","홍콩","서비스","영화"
"Okura Holdings","1655","홍콩","서비스","카지노와 게임"
"Mi Ming Mart Holdings","8473","홍콩","서비스","소매(전문)"
"EGL","6882","홍콩","서비스","개인 서비스"
"Asia Commercial","0104","홍콩","서비스","소매(전문)"
"One Media","0426","홍콩","서비스","인쇄와 출판"
"China Chuanglian Education","2371","홍콩","서비스","광고"
"UTS Marketing","6113","홍콩","서비스","사업 서비스"
"Avic Joy HK","0260","홍콩","서비스","소매(전문)"
"Zhi Cheng","8130","홍콩","서비스","광고"
"Miricor Enterprises","8358","홍콩","서비스","개인 서비스"
"Fresh Express Delivery","1175","홍콩","서비스","레스토랑"
"Auto Italia","0720","홍콩","서비스","소매(전문)"
"Winfair Investment","0287","홍콩","서비스","부동산 운용"
"South China Assets","8155","홍콩","서비스","부동산 운용"
"Classified","8232","홍콩","서비스","레스토랑"
"Joyce Boutique","0647","홍콩","서비스","소매(의복)"
"Future Bright","0703","홍콩","서비스","레스토랑"
"Hing Ming","8425","홍콩","서비스","렌탈과 리스"
"Anxian Yuan China","0922","홍콩","서비스","개인 서비스"
"CMMB Vision","0471","홍콩","서비스","통신 서비스"
"Winto","8238","홍콩","서비스","인쇄와 출판"
"Legend Strategy Intl","1355","홍콩","서비스","호텔과 모텔"
"Everbright Grand China","3699","홍콩","서비스","부동산 운용"
"Century Ginwa Retail","0162","홍콩","서비스","소매(백화점과 할인점)"
"Shenyang Public Utility","0747","홍콩","서비스","부동산 운용"
"Global Mastermind","8063","홍콩","서비스","개인 서비스"
"China Gem","1191","홍콩","서비스","사업 서비스"
"Royal China Int","1683","홍콩","서비스","사업 서비스"
"Xinhua News Media","0309","홍콩","서비스","사업 서비스"
"LHN","1730","홍콩","서비스","부동산 운용"
"Sun Hing Printing","1975","홍콩","서비스","인쇄 서비스"
"Universal Health Int","2211","홍콩","서비스","소매(약품)"
"Royal Catering Group","8300","홍콩","서비스","레스토랑"
"China Star Entertainment Ltd","0326","홍콩","서비스","호텔과 모텔"
"Asian Capital Resources","8025","홍콩","서비스","통신 서비스"
"Fortune Sun China","0352","홍콩","서비스","부동산 운용"
"Green Energy","0979","홍콩","서비스","폐기물 관리 서비스"
"King Fook","0280","홍콩","서비스","소매(전문)"
"Hi-Level Tech","8113","홍콩","서비스","소매(기술제품)"
"Oriental Explorer","0430","홍콩","서비스","부동산 운용"
"Jiahua Stores","0602","홍콩","서비스","소매(백화점과 할인점)"
"Directel","8337","홍콩","서비스","통신 서비스"
"Wing Lee Property","0864","홍콩","서비스","부동산 운용"
"Mexan","0022","홍콩","서비스","호텔과 모텔"
"ZMFY Automobile Glass Services","8135","홍콩","서비스","사업 서비스"
"Tianjin Binhai Teda Logistics","8348","홍콩","서비스","사업 서비스"
"Qingdao Holdings International Ltd","0499","홍콩","서비스","렌탈과 리스"
"REF Holdings","1631","홍콩","서비스","인쇄 서비스"
"eprint","1884","홍콩","서비스","사업 서비스"
"Food Idea Holdings","8179","홍콩","서비스","레스토랑"
"G-Vision Intl","0657","홍콩","서비스","레스토랑"
"Moiselle Intl","0130","홍콩","서비스","소매(의복)"
"Kong Shum Union Property","8181","홍콩","서비스","부동산 운용"
"AP Rentals","1496","홍콩","서비스","렌탈과 리스"
"Global Digital Creations","8271","홍콩","서비스","영화"
"Media Asia","8075","홍콩","서비스","영화"
"CEC Intl","0759","홍콩","서비스","소매(식료잡화)"
"Baguio Green","1397","홍콩","서비스","사업 서비스"
"Synergis","2340","홍콩","서비스","부동산 운용"
"i-Control","8355","홍콩","서비스","사업 서비스"
"ELL Environmental","1395","홍콩","서비스","폐기물 관리 서비스"
"Roma","8072","홍콩","서비스","사업 서비스"
