"종목","기호","거래소","부문","산업"
"브라운 포먼","BFb","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"Brown Forman Corp A","BFa","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"제너럴 밀스","GIS","뉴욕","소비재/ 경기 방어형","식품 가공"
"ADM","ADM","뉴욕","소비재/ 경기 방어형","식품 가공"
"코닝","GLW","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"켈로그","K","뉴욕","소비재/ 경기 방어형","식품 가공"
"닥터페퍼 스내플","DPS","뉴욕","소비재/ 경기 방어형","음료 (비알코올성)"
"허쉬","HSY","뉴욕","소비재/ 경기 방어형","식품 가공"
"Coca-Cola EU Partners","CCE","뉴욕","소비재/ 경기 방어형","음료 (비알코올성)"
"호멜","HRL","뉴욕","소비재/ 경기 방어형","식품 가공"
"클로락스","CLX","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Molson Coors Brewing Comp A","TAPa","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"몰슨 쿠어스","TAP","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"콘아그라","CAG","뉴욕","소비재/ 경기 방어형","식품 가공"
"JM 스머커","SJM","뉴욕","소비재/ 경기 방어형","식품 가공"
"맥코믹","MKCv","뉴욕","소비재/ 경기 방어형","식품 가공"
"맥코믹","MKC","뉴욕","소비재/ 경기 방어형","식품 가공"
"Coty Inc","COTY","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"켐벨 수프","CPB","뉴욕","소비재/ 경기 방어형","식품 가공"
"Newell Brands","NWL","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Church & Dwight","CHD","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Bunge","BG","뉴욕","소비재/ 경기 방어형","식품 가공"
"Ingredion Inc","INGR","뉴욕","소비재/ 경기 방어형","식품 가공"
"Herbalife","HLF","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Lamb Weston Holdings","LW","뉴욕","소비재/ 경기 방어형","식품 가공"
"Blue Buffalo Pet Products Inc","BUFF","나스닥","소비재/ 경기 방어형","식품 가공"
"Tractor Supply Company","TSCO","나스닥","소비재/ 경기 방어형","개인과 가계용 제품"
"US Foods","USFD","뉴욕","소비재/ 경기 방어형","식품 가공"
"Gruma SAB de CV","GPAGF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Pinnacle Foods","PF","뉴욕","소비재/ 경기 방어형","식품 가공"
"Pilgrims Pride","PPC","나스닥","소비재/ 경기 방어형","식품 가공"
"Seaboard Corp","SEB","뉴욕","소비재/ 경기 방어형","식품 가공"
"Post Holdings","POST","뉴욕","소비재/ 경기 방어형","식품 가공"
"Flowers Foods","FLO","뉴욕","소비재/ 경기 방어형","식품 가공"
"Ntnl Beverage","FIZZ","나스닥","소비재/ 경기 방어형","음료 (비알코올성)"
"Nu Skin Enterprises Inc","NUS","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Lancaster Col.","LANC","나스닥","소비재/ 경기 방어형","식품 가공"
"Hain Celestial","HAIN","나스닥","소비재/ 경기 방어형","식품 가공"
"Performance Food Group Co","PFGC","뉴욕","소비재/ 경기 방어형","식품 가공"
"Siteone Landscape Supply","SITE","뉴욕","소비재/ 경기 방어형","곡물"
"Darling Ingredients","DAR","뉴욕","소비재/ 경기 방어형","식품 가공"
"Sanderson Farms","SAFM","나스닥","소비재/ 경기 방어형","식품 가공"
"Vector Group","VGR","뉴욕","소비재/ 경기 방어형","담배"
"Nomad Foods","NOMD","뉴욕","소비재/ 경기 방어형","식품 가공"
"Edgewell Personal Care","EPC","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Balchem Corp","BCPC","나스닥","소비재/ 경기 방어형","식품 가공"
"J & J Snack Foods","JJSF","나스닥","소비재/ 경기 방어형","식품 가공"
"Tupperware Brands","TUP","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Triton Int","TRTN","뉴욕","소비재/ 경기 방어형","사무용품"
"Boston Beer","SAM","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"Cal-Maine Foods","CALM","나스닥","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Fresh Del Monte","FDP","뉴욕","소비재/ 경기 방어형","곡물"
"Treehouse Foods","THS","뉴욕","소비재/ 경기 방어형","식품 가공"
"Uni Ntrl Foods","UNFI","나스닥","소비재/ 경기 방어형","식품 가공"
"Central Garden & Pet Co.","CENT","나스닥","소비재/ 경기 방어형","식품 가공"
"Cott","COT","뉴욕","소비재/ 경기 방어형","식품 가공"
"Centaurus 2002","CENTA","나스닥","소비재/ 경기 방어형","식품 가공"
"Tootsie Roll","TR","뉴욕","소비재/ 경기 방어형","식품 가공"
"WD-40 Company","WDFC","나스닥","소비재/ 경기 방어형","개인과 가계용 제품"
"Coca-Cola Bott","COKE","나스닥","소비재/ 경기 방어형","음료 (비알코올성)"
"B&G Foods Hldg","BGS","뉴욕","소비재/ 경기 방어형","식품 가공"
"Calavo Growers","CVGW","나스닥","소비재/ 경기 방어형","식품 가공"
"MGP Ingredients","MGPI","나스닥","소비재/ 경기 방어형","식품 가공"
"Inter Parfums","IPAR","나스닥","소비재/ 경기 방어형","개인과 가계용 제품"
"Hostess Brands","TWNK","나스닥","소비재/ 경기 방어형","식품 가공"
